token_id,Shooting,Defense,Vision,Finish,Total Boost
5725,64,71,71,57,263
7889,43,61,42,45,191
9805,39,43,32,68,182
3764,45,48,42,51,186
5966,46,80,42,46,214
2210,56,32,26,43,157
1291,40,30,48,70,188
2708,27,73,60,22,182
1815,47,62,53,48,210
4714,24,50,20,75,169
8275,67,43,30,46,186
8133,79,39,47,47,212
7032,50,61,54,41,206
9630,21,44,57,58,180
8201,37,76,50,62,225
6437,67,87,34,42,230
5207,42,62,39,63,206
6405,67,38,22,47,174
4668,37,27,49,20,133
6893,64,21,53,60,198
7332,46,36,66,39,187
9385,33,26,36,45,140
3091,47,32,33,46,158
6633,45,37,66,69,217
4403,45,67,65,40,217
9270,72,48,53,68,241
4005,40,58,39,53,190
3703,38,41,26,70,175
890,52,30,56,70,208
4450,56,39,61,75,231
6518,53,24,41,59,177
4755,50,42,54,26,172
7702,67,78,42,58,245
3198,33,28,43,54,158
4411,54,41,21,30,146
679,35,35,54,37,161
4077,23,40,35,38,136
6674,68,65,63,48,244
3885,79,55,45,32,211
7734,55,64,30,44,193
9552,41,70,46,35,192
1286,18,56,40,72,186
1816,65,59,48,50,222
7854,60,65,26,46,197
9877,46,68,57,83,254
8696,39,48,66,56,209
4158,25,77,35,54,191
2132,42,83,60,68,253
6223,71,45,37,50,203
4609,35,41,29,63,168
2920,34,49,77,61,221
6034,53,40,52,40,185
7102,45,53,85,62,245
8059,58,37,56,70,221
5664,53,54,21,52,180
1374,76,65,74,12,227
5850,55,44,17,40,156
9925,55,69,34,38,196
8397,46,23,42,53,164
8653,53,15,46,54,168
1800,57,82,77,32,248
6836,52,64,68,57,241
6747,42,38,61,50,191
4405,62,63,49,45,219
9347,76,54,36,22,188
4119,37,18,42,59,156
5225,52,62,54,33,201
5854,48,40,55,35,178
9685,71,54,54,69,248
7149,40,79,68,55,242
4823,49,54,23,48,174
7366,36,50,43,36,165
1266,45,46,30,39,160
9515,36,58,71,60,225
6791,43,3,48,36,130
8195,43,36,67,48,194
8211,24,56,61,24,165
8297,19,44,47,45,155
9170,43,56,42,53,194
4028,55,31,25,72,183
1303,44,33,62,33,172
2936,71,58,52,78,259
9074,33,87,62,59,241
5997,48,27,54,60,189
3067,41,34,47,35,157
7187,73,40,37,27,177
9774,88,41,39,42,210
1069,30,78,33,30,171
4324,57,66,73,39,235
2702,53,53,77,57,240
7503,29,33,64,29,155
7966,50,40,16,66,172
3598,80,41,24,52,197
5431,62,52,37,54,205
4274,51,41,39,34,165
7705,66,43,35,55,199
9620,36,58,50,38,182
7974,63,44,59,36,202
7608,56,25,25,37,143
6864,86,61,12,31,190
5898,64,46,66,59,235
3522,40,75,36,40,191
2672,62,31,42,51,186
2192,28,90,50,26,194
1639,33,54,23,36,146
4446,38,37,81,43,199
7466,41,45,52,74,212
3873,34,44,53,22,153
216,41,39,52,46,178
1330,67,41,58,37,203
2784,56,56,19,35,166
8880,27,51,57,31,166
6971,42,43,39,38,162
77,73,67,30,68,238
4833,19,43,58,73,193
1131,58,56,23,56,193
1833,42,64,48,35,189
6324,65,63,23,50,201
1175,44,39,42,68,193
8303,48,58,62,25,193
2903,44,3,72,32,151
2004,66,47,64,47,224
9036,36,28,39,23,126
1983,70,59,28,56,213
778,46,38,63,72,219
1768,46,66,63,63,238
238,45,55,64,16,180
5430,56,67,25,28,176
6218,50,63,34,54,201
3252,32,28,44,11,115
4701,38,13,7,46,104
3004,60,44,65,83,252
9061,55,41,38,65,199
5122,63,60,67,79,269
786,40,49,48,48,185
30,29,42,58,54,183
8261,64,41,63,13,181
9996,36,63,39,48,186
3129,34,77,78,33,222
7453,76,25,44,45,190
4751,47,44,46,40,177
1183,82,23,22,60,187
4875,41,64,5,34,144
7781,29,44,25,14,112
4231,60,54,34,42,190
5358,67,32,10,29,138
5388,62,48,41,49,200
9461,85,59,62,37,243
5166,63,27,46,69,205
1763,74,42,61,44,221
8258,55,69,34,40,198
5450,27,48,70,71,216
3550,77,67,28,71,243
5381,22,69,71,37,199
8516,22,51,72,51,196
1085,67,42,88,41,238
9665,42,39,43,57,181
7073,61,49,52,25,187
3379,32,61,54,30,177
8884,54,57,87,43,241
2194,23,34,57,82,196
9600,45,56,43,46,190
61,44,54,40,48,186
4997,24,75,58,30,187
3973,49,30,63,34,176
3444,64,71,69,40,244
7175,49,61,22,52,184
2349,30,40,53,70,193
5170,72,58,51,49,230
6187,32,60,53,54,199
8144,43,55,17,48,163
9632,23,65,52,50,190
5930,48,59,32,72,211
9851,38,52,55,66,211
8579,50,42,38,36,166
138,61,48,64,50,223
5458,35,52,39,56,182
897,59,56,19,53,187
2388,44,47,25,62,178
6761,17,23,43,19,102
1856,34,62,45,40,181
3849,50,51,64,40,205
9073,22,75,59,58,214
1143,45,25,45,56,171
8611,25,50,57,76,208
968,32,36,49,62,179
7577,71,38,65,48,222
9661,51,55,65,55,226
1124,42,61,38,11,152
3853,51,36,53,23,163
534,57,66,74,41,238
9125,46,33,42,55,176
6779,59,37,61,49,206
8246,24,25,47,78,174
4925,47,78,35,42,202
2975,25,43,41,37,146
221,75,45,41,41,202
6195,43,54,59,48,204
2075,36,73,51,56,216
6278,62,54,59,77,252
1315,41,55,16,65,177
2138,77,53,40,37,207
9355,51,50,49,47,197
4914,20,65,74,62,221
3878,57,35,58,88,238
4786,33,40,60,25,158
2553,41,32,18,40,131
8713,51,42,62,50,205
5883,38,29,55,20,142
3192,24,26,19,25,94
8218,53,73,54,32,212
6488,59,30,24,44,157
2433,60,38,32,47,177
9374,23,36,20,16,95
6277,69,59,28,49,205
379,43,66,70,54,233
4843,58,34,52,63,207
6447,49,60,54,43,206
3691,64,84,47,29,224
6947,60,52,48,52,212
9339,33,51,75,56,215
5846,45,32,30,77,184
2031,41,65,55,53,214
7500,32,27,25,65,149
8078,39,40,62,59,200
4962,40,51,51,31,173
5532,55,100,69,60,284
8891,31,54,34,51,170
8350,54,44,33,55,186
2214,30,58,70,61,219
436,27,32,59,40,158
3072,39,46,42,53,180
9933,37,49,27,43,156
7066,40,22,56,51,169
5739,13,33,54,73,173
5086,62,43,37,73,215
6081,75,32,75,35,217
8634,59,40,32,50,181
2600,51,34,18,77,180
3319,48,57,52,63,220
3480,29,55,50,17,151
9957,52,44,70,72,238
7921,72,66,67,84,289
8655,30,60,30,12,132
8029,45,76,41,48,210
9595,54,64,54,24,196
6639,33,37,28,50,148
660,59,45,45,30,179
3127,50,68,37,69,224
815,41,82,81,50,254
2725,41,46,46,61,194
6894,61,55,61,52,229
457,55,43,52,53,203
6406,36,52,39,73,200
2749,63,26,47,53,189
3205,43,13,50,46,152
2832,53,64,42,41,200
4182,45,40,50,92,227
272,50,26,79,51,206
4240,55,17,66,43,181
2289,55,53,51,57,216
3820,38,46,45,65,194
6742,82,69,77,72,300
7925,63,42,71,48,224
8199,45,50,23,75,193
183,35,41,48,25,149
9586,30,75,36,56,197
4191,57,77,52,41,227
9131,46,58,76,54,234
1101,54,49,53,51,207
9496,44,55,66,23,188
8154,45,46,39,40,170
2231,45,49,57,41,192
6008,57,35,34,26,152
7218,27,12,43,68,150
7390,49,84,49,39,221
5615,28,33,38,35,134
3851,19,58,38,39,154
8543,65,54,41,44,204
9965,70,53,42,62,227
8765,49,49,54,70,222
1749,36,23,93,59,211
90,77,63,70,47,257
7450,65,35,39,37,176
6754,42,43,26,59,170
3490,39,63,57,35,194
551,61,29,54,55,199
7393,46,32,36,47,161
2147,56,31,71,48,206
4105,40,8,57,65,170
1917,81,65,6,45,197
3960,51,37,83,38,209
7432,66,53,32,44,195
9849,58,18,38,24,138
4633,34,38,24,12,108
9181,55,44,56,46,201
7905,42,72,52,67,233
2121,36,49,55,40,180
2622,59,24,23,43,149
2081,66,58,29,53,206
6459,44,61,55,54,214
409,41,20,35,48,144
2706,33,40,42,31,146
8313,63,71,47,71,252
1361,55,23,28,69,175
293,60,19,49,50,178
6950,13,35,51,38,137
2454,44,49,36,48,177
8845,42,37,46,32,157
258,100,23,75,53,251
8610,85,54,91,70,300
256,58,46,48,43,195
3108,71,65,69,45,250
6611,25,31,61,69,186
3044,52,41,49,67,209
942,58,31,37,40,166
8814,72,52,53,29,206
9003,43,36,57,18,154
9477,45,49,63,60,217
239,75,56,43,25,199
5684,69,58,67,48,242
5675,43,54,26,57,180
1825,45,0,60,50,155
1959,57,48,62,74,241
4684,55,52,36,60,203
2051,40,56,65,56,217
4299,45,49,53,48,195
9137,62,39,38,52,191
4264,56,27,44,65,192
2497,58,71,36,60,225
3780,66,16,68,65,215
9163,44,47,12,10,113
8279,49,69,66,88,272
8426,52,64,50,37,203
1659,35,59,42,45,181
5598,73,43,50,48,214
4539,76,36,59,54,225
7145,50,36,24,47,157
9382,36,60,62,36,194
8770,34,31,38,73,176
9126,46,33,0,29,108
2699,73,90,41,50,254
189,75,49,58,57,239
6816,54,67,67,51,239
3744,15,45,51,57,168
582,82,28,41,100,251
1562,54,40,40,57,191
9912,49,51,66,47,213
191,24,64,55,51,194
3624,59,67,56,61,243
6868,65,27,56,59,207
7267,61,40,59,42,202
7752,49,56,74,41,220
9070,54,57,68,60,239
4143,44,43,34,35,156
4802,59,27,42,57,185
8429,44,57,59,62,222
5106,76,48,27,37,188
88,63,41,9,67,180
7252,55,50,63,33,201
5592,59,64,23,42,188
823,58,64,82,56,260
2038,44,49,62,55,210
6684,65,19,36,43,163
6219,82,44,54,47,227
9266,42,47,55,31,175
9105,30,31,75,41,177
311,68,64,61,42,235
1243,40,65,55,65,225
2240,45,58,75,30,208
8810,61,14,59,29,163
7698,28,35,41,47,151
4,46,55,60,45,206
8718,32,48,22,47,149
613,28,37,72,27,164
6110,44,66,46,55,211
1500,49,48,41,70,208
4095,67,55,62,66,250
6928,30,60,67,66,223
7870,70,45,40,61,216
3206,33,64,70,39,206
1947,57,38,59,26,180
6592,18,45,48,44,155
3302,41,33,42,72,188
3656,40,65,37,27,169
685,85,37,60,37,219
6827,83,60,47,58,248
6678,78,20,52,39,189
7995,45,60,60,56,221
6122,53,32,68,42,195
3791,50,59,50,54,213
6390,39,61,2,35,137
2313,37,36,63,76,212
7028,84,64,22,54,224
7844,59,49,37,21,166
8405,53,46,60,54,213
8923,62,37,69,75,243
1692,52,43,43,24,162
3824,61,64,12,38,175
4800,46,27,46,41,160
794,64,81,29,35,209
9544,15,28,57,43,143
382,59,58,60,47,224
4453,17,27,61,60,165
1528,35,36,30,50,151
92,55,34,72,63,224
1203,38,73,30,39,180
4911,59,38,62,50,209
3538,36,68,69,51,224
5705,58,5,66,45,174
1003,56,41,36,67,200
9974,80,53,47,33,213
734,75,27,43,60,205
3117,42,67,60,34,203
5763,59,37,74,47,217
9485,32,69,21,49,171
8742,48,57,54,57,216
4170,47,38,63,49,197
7200,50,41,47,22,160
1517,50,71,36,34,191
6701,46,54,39,33,172
2930,57,34,57,75,223
4859,28,36,73,62,199
4348,35,33,66,66,200
2229,44,61,30,40,175
1603,60,50,48,55,213
9753,61,43,29,56,189
6019,60,25,45,58,188
8904,50,34,63,51,198
9312,59,37,46,38,180
9778,39,49,43,70,201
3634,59,68,52,44,223
9889,60,43,32,28,163
1385,37,82,67,60,246
454,22,77,84,19,202
5024,19,80,50,26,175
588,48,71,46,35,200
6273,46,44,42,49,181
3089,56,50,60,54,220
531,59,46,54,28,187
4491,46,36,33,47,162
1355,50,68,52,86,256
938,79,13,60,48,200
4756,36,58,40,64,198
6329,40,59,31,57,187
9233,56,33,20,40,149
5829,43,48,61,21,173
3555,41,52,54,44,191
9220,46,17,44,45,152
8132,45,61,13,25,144
7234,69,62,40,61,232
3343,35,78,34,12,159
3305,53,12,66,46,177
3449,51,43,57,62,213
9689,85,56,80,47,268
9321,18,79,31,51,179
5265,58,23,82,57,220
532,45,70,38,55,208
8112,36,56,67,56,215
7875,73,41,58,19,191
7697,27,74,65,52,218
9433,59,62,87,54,262
4128,59,49,57,57,222
4328,35,7,56,48,146
2782,61,44,19,39,163
10,40,70,76,62,248
1618,35,61,37,34,167
1467,32,58,64,44,198
9664,22,50,38,51,161
8827,17,38,60,71,186
757,39,78,44,36,197
4775,65,49,63,70,247
2816,76,13,40,38,167
5081,47,73,48,52,220
4487,53,39,31,55,178
1766,42,59,44,25,170
2547,60,57,66,79,262
5919,48,50,77,56,231
4928,52,54,54,76,236
4237,39,69,64,36,208
6448,34,55,46,55,190
1850,52,12,19,64,147
1139,58,40,46,55,199
6616,28,46,81,41,196
8190,72,55,39,60,226
6619,67,68,48,47,230
163,57,55,68,59,239
6233,32,32,45,51,160
5630,30,44,48,42,164
2965,54,24,59,53,190
7846,45,49,19,50,163
4416,47,32,49,30,158
9768,60,36,75,53,224
7495,23,69,57,62,211
5468,28,58,93,73,252
5901,42,37,73,83,235
4920,63,47,48,63,221
2204,73,32,61,49,215
5346,68,76,52,82,278
3383,83,64,43,51,241
2396,75,68,79,62,284
7623,32,44,54,28,158
4923,38,58,40,43,179
8873,25,40,59,33,157
303,32,52,56,37,177
3035,50,54,36,51,191
2511,19,76,42,35,172
4057,53,74,39,51,217
7240,34,68,59,54,215
4414,26,48,65,45,184
957,66,52,43,29,190
8869,22,65,46,27,160
6852,39,47,31,39,156
4238,60,31,40,42,173
5470,66,57,41,57,221
497,42,64,9,42,157
6385,46,38,60,39,183
3102,30,49,59,41,179
8389,36,55,64,78,233
6412,43,29,50,45,167
4021,80,49,53,49,231
788,30,25,65,74,194
5126,47,55,61,47,210
8695,57,55,42,53,207
1875,8,61,75,41,185
2632,32,65,55,51,203
161,31,27,43,51,152
7216,99,58,40,39,236
8075,55,50,51,47,203
8478,52,60,22,59,193
7395,45,66,65,37,213
4357,66,20,59,52,197
7158,32,45,49,71,197
2323,30,61,39,22,152
3726,45,49,35,30,159
2865,52,50,35,63,200
7396,48,53,37,48,186
7403,53,43,59,37,192
6421,61,73,82,50,266
9518,51,34,51,30,166
1561,52,66,24,43,185
1912,55,36,41,37,169
8505,63,46,99,37,245
4335,70,58,38,16,182
8670,74,35,37,62,208
240,53,67,60,87,267
3430,65,51,56,55,227
2427,26,82,44,33,185
1886,61,31,46,85,223
8222,45,41,62,53,201
3214,65,56,31,43,195
9121,35,35,61,45,176
9921,62,47,34,49,192
6061,62,23,38,57,180
2531,0,49,60,24,133
8766,39,77,27,53,196
3040,28,31,46,47,152
2781,46,36,70,52,204
1427,56,45,46,64,211
7255,54,54,49,53,210
4082,39,52,59,40,190
6425,68,40,44,26,178
387,64,65,49,24,202
6472,58,32,22,61,173
6814,46,62,66,63,237
2549,76,50,56,39,221
6383,21,38,51,58,168
9735,70,68,44,59,241
1154,21,66,65,59,211
6302,60,56,67,53,236
5481,76,47,66,52,241
4546,44,75,51,47,217
706,100,55,46,62,263
5937,34,39,46,51,170
4488,53,42,26,32,153
3937,71,44,32,25,172
4989,69,62,43,53,227
6224,41,31,21,67,160
7836,61,42,33,55,191
5172,38,51,49,62,200
3181,15,40,62,29,146
7099,64,70,73,30,237
1462,42,41,72,44,199
2739,31,51,67,63,212
131,63,57,78,42,240
8852,81,22,41,80,224
3224,29,27,25,75,156
7293,44,35,38,25,142
9383,3,55,63,61,182
3751,68,69,33,28,198
7926,23,54,34,62,173
336,48,52,65,32,197
2157,50,37,51,37,175
1958,33,41,28,58,160
4657,69,76,64,61,270
2876,57,32,8,48,145
4015,63,43,47,40,193
5616,35,63,64,31,193
5565,55,30,60,76,221
171,44,38,12,66,160
7226,33,61,72,51,217
7780,62,48,51,40,201
9302,23,51,88,43,205
2519,57,47,40,53,197
4979,51,62,52,58,223
741,69,62,36,35,202
717,55,65,56,56,232
8592,70,41,36,48,195
5032,10,69,52,71,202
7985,43,51,59,81,234
1469,69,27,55,37,188
3027,48,49,31,62,190
9970,36,50,35,55,176
6253,72,41,64,47,224
9745,7,44,45,49,145
1963,50,41,15,52,158
7170,68,73,47,66,254
177,41,47,61,69,218
4456,38,38,46,37,159
2035,62,49,54,50,215
8902,56,50,30,64,200
8830,6,64,46,24,140
8447,57,59,70,50,236
680,87,41,51,18,197
4481,50,37,22,54,163
4639,51,42,34,35,162
1343,41,38,35,72,186
7355,34,69,27,34,164
6826,68,29,47,16,160
9829,38,52,68,33,191
677,61,48,50,46,205
5955,37,61,64,80,242
7444,65,51,44,72,232
9742,57,51,58,48,214
5709,34,76,38,40,188
2529,53,51,60,35,199
1503,49,66,20,40,175
2645,60,35,39,55,189
6956,68,41,51,20,180
9420,61,78,58,43,240
6165,24,56,48,50,178
6797,31,54,66,52,203
5636,50,52,14,46,162
725,43,32,47,73,195
3469,60,77,62,36,235
425,48,48,72,56,224
9559,31,43,53,19,146
7791,60,46,37,43,186
8812,48,64,48,52,212
1413,58,49,68,36,211
4995,26,50,40,71,187
8025,41,57,56,6,160
8206,40,58,61,36,195
2721,66,46,75,52,239
4489,55,49,51,45,200
7022,35,29,67,68,199
3052,53,33,49,15,150
5092,28,39,44,41,152
6627,75,46,32,36,189
9817,30,78,29,80,217
760,62,47,64,37,210
2241,15,38,30,71,154
2858,80,54,31,45,210
731,35,78,53,31,197
4839,70,45,50,45,210
7759,35,40,67,29,171
7498,49,65,40,65,219
1153,53,49,33,50,185
1135,43,83,39,76,241
2647,38,47,39,59,183
4041,36,58,30,54,178
3083,60,52,73,57,242
1284,62,61,42,48,213
7609,8,58,57,40,163
5326,77,21,63,64,225
6918,55,57,77,40,229
1928,33,49,81,44,207
7838,80,54,59,44,237
9453,50,25,58,43,176
8862,55,43,49,32,179
4064,64,70,54,40,228
4293,43,66,29,67,205
364,67,28,73,58,226
1923,18,67,23,50,158
6245,41,58,67,41,207
5269,58,25,53,27,163
6363,53,61,26,34,174
6631,38,71,46,47,202
3137,65,66,41,15,187
5062,64,51,53,0,168
6495,52,53,69,39,213
6667,20,53,41,57,171
1615,44,22,41,30,137
5978,43,24,85,50,202
1703,27,61,74,22,184
4052,53,32,24,45,154
7586,58,23,61,60,202
2441,19,66,42,93,220
2792,46,62,60,42,210
1477,49,32,33,35,149
4619,74,34,56,55,219
5073,68,41,54,56,219
7000,52,50,80,44,226
1968,69,64,55,22,210
5826,65,51,57,48,221
9852,68,37,68,60,233
2766,21,79,35,58,193
8564,39,35,63,54,191
8674,46,27,51,42,166
5980,39,47,74,34,194
712,45,64,78,77,264
8414,68,59,41,46,214
8629,92,17,62,47,218
6183,53,81,64,57,255
9457,54,72,53,50,229
8273,54,45,57,42,198
7899,46,34,46,60,186
6934,28,36,31,33,128
7950,84,76,31,68,259
9765,56,55,34,36,181
9459,49,68,27,57,201
9919,52,40,73,48,213
934,36,42,31,75,184
1370,65,39,50,34,188
6811,17,39,52,43,151
4040,65,59,59,13,196
2263,51,29,55,70,205
400,26,71,50,69,216
9294,47,89,49,68,253
6995,24,24,39,58,145
1184,29,61,44,41,175
5688,36,22,41,54,153
3965,60,35,62,85,242
1541,32,49,74,18,173
1733,17,52,7,55,131
7540,48,26,39,42,155
3628,39,77,46,48,210
8148,64,43,15,28,150
5585,66,69,48,47,230
5875,54,34,18,30,136
4154,67,49,41,41,198
584,67,48,50,29,194
4203,77,34,62,46,219
3320,46,31,45,29,151
8155,56,41,63,58,218
1942,67,75,45,32,219
7930,55,54,45,42,196
393,12,54,11,50,127
9492,32,55,63,32,182
649,79,79,46,64,268
4334,49,58,53,38,198
8001,53,69,65,48,235
7327,70,51,69,47,237
8406,58,50,46,50,204
6475,70,44,93,36,243
6659,79,21,58,35,193
7461,31,47,41,35,154
2070,35,16,37,65,153
3843,44,50,28,46,168
5201,43,31,27,62,163
8553,73,51,47,68,239
7430,63,39,58,34,194
6776,34,61,44,44,183
9240,45,38,52,71,206
886,40,66,57,35,198
5775,31,50,39,32,152
9687,56,55,48,48,207
1972,69,39,59,48,215
7219,52,23,41,45,161
7348,64,55,48,48,215
8949,33,68,47,56,204
4612,51,42,47,39,179
9045,61,20,24,49,154
3974,46,64,33,19,162
530,48,49,51,65,213
6905,40,37,47,65,189
7062,39,32,25,44,140
880,52,63,47,37,199
5804,38,73,13,44,168
6579,61,59,67,57,244
653,72,52,46,51,221
6376,67,62,43,51,223
4271,56,28,20,57,161
2770,50,42,51,43,186
5322,66,53,56,39,214
4079,12,54,46,58,170
7915,30,71,34,59,194
361,48,36,72,51,207
9931,30,46,53,66,195
5507,44,43,60,24,171
2019,69,32,68,63,232
2577,45,54,49,51,199
958,46,53,60,41,200
9585,63,55,43,14,175
758,51,64,42,54,211
2059,83,25,46,54,208
9571,73,70,18,75,236
9101,53,49,68,73,243
5975,79,29,37,66,211
5951,31,49,59,48,187
6511,61,48,48,70,227
6720,56,23,44,40,163
5386,38,16,50,43,147
3642,63,58,76,52,249
2904,40,49,55,68,212
8161,66,60,11,66,203
9295,43,43,28,78,192
6083,57,62,38,47,204
9025,37,47,37,54,175
2461,57,49,49,80,235
2641,40,58,57,38,193
2355,50,52,53,56,211
3142,35,45,58,23,161
7016,39,27,56,70,192
966,26,36,70,57,189
9814,50,56,42,70,218
8941,62,36,58,87,243
9288,25,64,37,33,159
2551,49,55,69,38,211
251,26,59,35,52,172
2036,54,42,25,74,195
8890,47,56,40,40,183
5932,100,43,32,59,234
1415,16,54,39,53,162
985,17,45,55,42,159
9204,40,18,81,65,204
6545,41,48,49,62,200
8333,44,68,44,60,216
3711,30,52,48,57,187
7693,68,66,42,66,242
1228,45,28,66,38,177
6479,47,60,12,61,180
467,28,79,30,58,195
2520,22,79,80,63,244
2159,59,53,58,53,223
5743,32,42,78,44,196
276,36,57,25,53,171
6436,37,82,54,61,234
496,58,20,59,17,154
9147,46,45,52,63,206
1179,45,62,21,61,189
8791,52,77,53,69,251
1612,99,65,37,33,234
7559,60,41,76,66,243
2226,58,34,29,35,156
1687,40,45,49,49,183
1106,51,70,53,34,208
1147,31,57,54,62,204
6736,54,69,53,70,246
355,40,45,50,56,191
7335,26,62,63,46,197
1786,23,47,58,42,170
4261,29,64,36,51,180
9580,47,26,65,14,152
1677,58,46,43,49,196
2857,19,41,54,28,142
6717,37,50,56,40,183
4166,47,31,35,50,163
6121,26,49,67,70,212
9530,54,43,77,89,263
9668,46,49,28,49,172
7036,25,49,36,44,154
3943,47,40,48,46,181
1693,25,51,50,32,158
9648,24,35,52,37,148
2398,42,50,63,48,203
5248,52,51,47,33,183
1366,68,56,35,33,192
9640,70,61,20,49,200
7424,46,57,47,36,186
7283,85,42,68,66,261
5570,55,43,40,42,180
2442,43,64,45,41,193
7801,54,18,70,63,205
844,37,62,63,54,216
6337,67,76,68,51,262
5298,61,56,48,35,200
2228,70,74,60,59,263
5150,34,26,42,38,140
7563,58,51,39,65,213
3802,28,26,29,63,146
66,66,78,28,49,221
5321,63,27,40,49,179
8982,48,54,35,60,197
8331,50,37,39,72,198
8076,32,35,60,61,188
6739,65,51,51,12,179
9365,50,67,52,50,219
7524,69,31,31,40,171
8727,56,72,68,47,243
1736,15,42,51,65,173
6758,57,48,37,50,192
5721,54,41,63,55,213
4827,30,41,76,12,159
5853,39,72,66,35,212
4590,44,40,42,70,196
5206,55,71,64,57,247
1079,53,62,48,36,199
297,23,37,96,44,200
8005,39,53,49,63,204
4892,60,61,58,57,236
7778,38,54,45,78,215
6109,55,64,24,48,191
6702,33,54,17,46,150
9301,66,75,73,50,264
8576,30,56,67,24,177
1224,37,73,100,45,255
8908,40,67,19,57,183
9982,30,60,54,46,190
9311,35,60,62,62,219
8723,55,39,48,51,193
5171,39,55,70,32,196
9802,60,55,42,35,192
5371,40,67,43,54,204
8618,58,61,42,45,206
8016,64,45,63,47,219
5680,77,33,24,68,202
2802,36,61,31,65,193
4049,14,71,69,57,211
7857,54,64,48,56,222
2818,65,46,42,52,205
9289,59,29,49,54,191
4622,49,75,59,39,222
2343,71,29,36,48,184
7375,36,66,47,53,202
3548,25,60,44,55,184
6558,53,68,56,45,222
4344,69,61,50,4,184
8137,60,21,22,12,115
9937,53,52,26,53,184
7523,67,43,42,81,233
8225,64,51,74,52,241
9868,28,79,54,69,230
8118,59,53,87,57,256
5153,46,76,61,26,209
9044,60,37,30,25,152
6765,49,41,53,5,148
8165,28,31,36,46,141
2808,40,55,57,27,179
1622,56,74,68,23,221
7483,62,52,71,21,206
2383,63,58,32,33,186
8548,33,44,59,56,192
1888,70,31,38,68,207
6847,39,72,65,37,213
360,52,58,37,47,194
4114,78,47,57,68,250
8666,52,48,81,69,250
893,53,47,79,50,229
4865,48,15,60,45,168
7110,56,48,26,64,194
8866,60,38,58,41,197
4042,55,12,28,32,127
2960,22,41,35,65,163
3826,37,73,68,53,231
9993,31,50,49,49,179
4098,28,48,69,24,169
8460,32,87,82,46,247
3689,51,48,66,45,210
6314,33,61,45,45,184
4055,68,72,34,33,207
3560,60,42,45,63,210
4820,64,37,43,66,210
433,89,71,43,40,243
1036,26,59,50,39,174
8795,55,47,51,35,188
858,61,33,20,47,161
7295,53,48,37,24,162
666,44,30,48,63,185
2988,39,61,64,59,223
7792,48,62,35,48,193
6347,42,62,45,44,193
1206,36,24,60,53,173
1115,29,57,33,27,146
5851,70,44,25,61,200
5420,80,55,36,59,230
9186,37,7,47,42,133
3340,63,83,46,37,229
8457,44,51,43,49,187
9292,52,48,74,46,220
7286,75,19,29,49,172
6654,69,32,39,43,183
9766,56,37,68,40,201
3894,52,29,52,59,192
5571,67,25,64,61,217
3460,81,95,46,51,273
6943,44,47,67,64,222
969,67,39,68,58,232
8169,47,64,66,79,256
2300,77,26,50,50,203
9169,44,38,36,30,148
7719,71,13,36,47,167
4397,58,57,66,50,231
2281,74,74,70,60,278
6173,51,51,50,40,192
4549,58,70,46,33,207
8527,51,64,24,27,166
919,51,55,39,62,207
2310,66,63,14,44,187
8933,61,50,91,52,254
7392,53,53,54,60,220
1565,70,36,25,32,163
3688,24,47,68,42,181
7031,34,42,45,32,153
4150,70,50,66,21,207
2029,47,29,48,47,171
4374,48,28,37,42,155
8288,55,48,66,59,228
5309,25,44,54,52,175
856,24,65,50,69,208
7143,35,65,37,38,175
9017,51,28,54,64,197
1624,46,57,50,55,208
3472,57,61,58,46,222
8858,49,40,42,60,191
7340,44,33,58,54,189
1521,72,82,29,40,223
3201,63,39,44,30,176
9318,33,44,48,49,174
1319,24,60,29,67,180
1559,51,49,53,46,199
3315,65,51,62,76,254
5852,25,37,84,25,171
5050,61,54,5,47,167
749,73,62,46,73,254
740,35,64,26,80,205
2639,53,19,50,77,199
2927,64,87,56,49,256
7071,46,51,64,45,206
7137,67,63,39,24,193
4228,29,20,44,77,170
9739,24,20,47,31,122
6744,60,52,35,19,166
4418,67,38,32,35,172
6569,67,44,55,55,221
6357,34,51,39,34,158
1073,72,64,42,30,208
8070,71,67,48,72,258
8462,50,60,55,32,197
5810,26,32,51,46,155
4097,38,75,38,28,179
2319,30,37,43,52,162
6119,74,15,41,41,171
1136,61,44,48,40,193
9284,43,30,52,48,173
1132,56,60,42,25,183
1420,37,57,51,33,178
4658,75,29,34,70,208
8051,34,58,25,38,155
8422,43,52,59,54,208
7632,49,89,40,37,215
5084,46,32,49,52,179
5453,39,36,37,45,157
3793,36,56,46,36,174
9780,45,56,27,45,173
8837,44,51,75,73,243
9759,71,80,62,62,275
1520,24,57,74,24,179
3304,60,59,61,41,221
2411,53,35,46,50,184
9396,79,33,34,31,177
3078,36,59,39,66,200
7987,50,22,39,43,154
8597,41,47,71,67,226
8255,49,32,42,50,173
5521,29,45,22,69,165
3860,53,47,39,53,192
7741,66,45,39,43,193
6410,42,58,51,46,197
3856,45,41,37,56,179
8986,60,67,51,50,228
678,50,44,49,45,188
2703,46,60,47,59,212
6032,39,63,39,35,176
7753,65,76,41,38,220
6057,27,38,51,44,160
1977,87,65,71,32,255
1685,60,49,34,62,205
8913,60,76,45,0,181
2924,72,40,76,80,268
9224,51,28,64,69,212
6815,51,73,36,8,168
